"","taxon","family","genus","species","group","duration","growth.type","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","unit","method","region","country","stateprovince","lower_political","locality_description","latitude","longitude","elevation","visiting_date","GROWTHFORM","Area.based.photosynthesis..Aarea.","Flowering.date","Flowering.month","Height","Leaf.area","Leaf.Cmass","Leaf.Narea","Leaf.Nmass","Leaf.Pmass","Mass.based.photosynthesis..Amass.","seed.mass","Specific.leaf.area..SLA.","Stomatal.conductance..Gs.","wood.density"
"99","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"100","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"102","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"103","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"104","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"106","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"107","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"108","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"109","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"110","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"111","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"112","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"114","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"115","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"117","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"118","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"119","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"121","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"122","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"123","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"124","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"125","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"126","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"127","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g/cm^3","oven dry mass/fresh volume;data compilation","South America (tropical)",NA,NA,NA,NA,NA,NA,NA,"6-Mar-09","Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"129","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"130","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA,NA,NA
"132","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA
"133","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA
"134","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,4160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"136","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA
"137","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66
"138","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"139","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,NA
"140","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
"141","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47
"142","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"mg/g","Total amount of N per unit of dry leaf mass using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"144","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA
"145","Gallesia integrifolia","Phytolaccaceae","Gallesia","integrifolia","Dicot",NA,NA,22.09342084,11.44110008,0.6846863533,16.53371861,30.03840069,13.19885918,16.83954151,23.13455464,20.64755648,23.85032197,19.74289832,1383.849526,217.2496897,37.66274552,59.83356716,589.7577703,133.7998867,438.4247203,186.8567028,"g m-2","Total amount of N per unit of dry leaf area using Kjeldahl method","South America (tropical)","Bolivia","La Chonta",NA,"Instituto Boliviano de Investigacion Forestal (IBIF)","15°47'S","62°55'W",NA,NA,"Tree",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
